Date,Hour,Day,Month,DayOfWeek,Season,PM2_5,PM10,NO,NO2,SO2,CO,O3,NH3,Benzene,Toluene,Xylene,Temperature,Humidity,Wind_Speed,Wind_Direction,Pressure,Rainfall,Visibility,AQI
2021-04-22 21:53:16.039603,1,22,4,3,1,36.1,83.2,19.2,24.4,19.8,0.56,57.2,12.4,2.65,4.76,2.85,17.4,50.9,2.4,340.4,1015.2,0.6,9.1,83.2
2021-04-23 02:16:14.257425,15,23,4,4,1,62.3,120.1,57.9,37.9,15.9,1.35,59.6,61.2,1.31,3.23,1.66,20.2,44.6,1.7,48.7,1014.4,0.8,8.8,113.4
2021-04-23 06:39:12.475247,22,23,4,4,1,39.2,56.4,21.0,34.6,19.0,1.86,25.6,14.1,1.43,3.13,0.78,19.0,45.2,4.8,176.5,1009.8,0.5,7.9,93.0
2021-04-23 11:02:10.693069,20,23,4,4,1,55.8,69.0,33.1,33.3,14.2,1.05,23.2,59.9,1.83,4.14,1.29,19.3,32.6,3.1,326.5,1012.7,0.8,10.6,93.0
2021-04-23 15:25:08.910891,9,23,4,4,1,51.5,82.6,39.6,33.2,10.2,1.87,9.2,0.0,2.06,4.5,1.41,11.1,58.0,4.0,25.1,1012.6,2.4,9.9,93.5
2021-04-23 19:48:07.128712,2,23,4,4,1,38.2,64.2,10.8,21.1,8.4,0.75,62.2,73.8,1.5,3.79,0.78,16.0,51.4,5.4,161.4,1010.8,0.1,7.6,64.2
2021-04-24 00:11:05.346534,22,24,4,5,1,41.0,60.3,21.4,19.0,18.7,0.99,38.7,9.8,3.19,5.09,3.26,22.3,44.0,3.6,268.3,1015.5,0.3,8.1,68.3
2021-04-24 04:34:03.564356,22,24,4,5,1,37.1,46.1,17.9,25.7,0.3,1.38,12.5,38.5,3.04,6.0,2.47,21.5,46.9,8.6,75.6,1017.2,0.8,9.7,69.0
2021-04-24 08:57:01.782178,13,24,4,5,1,43.6,78.3,46.3,31.0,36.4,1.5,59.8,15.0,2.39,6.23,1.91,12.7,59.2,3.1,213.7,1013.0,0.0,8.7,78.3
2021-04-24 13:20:00.000000,23,24,4,5,1,31.1,49.9,20.2,21.0,3.1,0.76,0.0,12.8,1.3,2.31,1.73,19.1,39.2,2.2,272.7,1014.4,0.1,8.3,51.8
2021-04-24 17:42:58.217821,0,24,4,5,1,24.9,23.5,14.4,27.8,8.1,1.27,62.6,0.0,2.65,4.24,3.31,19.1,39.7,3.2,205.2,1011.0,0.3,9.1,63.5
2021-04-24 22:05:56.435643,14,24,4,5,1,51.0,88.3,42.9,25.8,4.8,1.17,50.7,101.0,1.92,3.39,2.15,17.0,51.5,3.7,217.3,1018.0,0.2,8.6,88.3
2021-04-25 02:28:54.653465,0,25,4,6,1,23.8,44.9,12.4,19.8,7.6,1.29,63.5,3.5,0.87,2.17,0.63,17.3,36.2,5.6,201.1,1013.0,0.5,9.6,64.5
2021-04-25 06:51:52.871287,22,25,4,6,1,37.1,53.4,18.1,18.4,8.9,0.95,12.2,5.8,2.92,5.15,2.1,22.1,42.8,5.0,62.1,1019.9,0.5,9.6,61.8
2021-04-25 11:14:51.089108,16,25,4,6,1,58.8,115.4,42.6,31.5,6.3,1.13,68.0,19.7,1.43,2.33,1.34,19.0,35.7,3.3,204.5,1011.3,0.5,10.1,110.3
2021-04-25 15:37:49.306930,21,25,4,6,1,41.2,59.8,18.6,24.6,2.1,1.67,29.1,18.0,1.75,4.07,2.42,18.1,41.3,2.4,231.3,1014.3,0.4,8.7,83.5
2021-04-25 20:00:47.524752,13,25,4,6,1,51.5,86.0,56.7,28.2,15.6,1.4,39.8,7.5,1.97,4.42,1.49,14.7,52.1,6.7,323.2,1011.8,0.1,10.4,86.0
2021-04-26 00:23:45.742574,1,26,4,0,1,29.1,44.8,9.1,24.1,5.8,0.85,53.8,23.3,0.96,2.68,1.17,18.0,49.2,1.1,346.1,1012.2,0.2,8.4,53.8
2021-04-26 04:46:43.960396,0,26,4,0,1,39.0,73.0,20.6,28.9,27.5,0.43,67.2,23.5,2.75,5.11,4.04,19.6,47.0,2.8,194.0,1015.2,1.3,8.9,73.0
2021-04-26 09:09:42.178217,8,26,4,0,1,56.5,62.3,27.6,33.6,2.7,0.81,19.2,0.0,2.25,6.25,3.28,13.7,62.5,4.2,332.1,1012.6,0.8,7.3,94.2
2021-04-26 13:32:40.396039,17,26,4,0,1,60.8,114.5,36.8,43.7,29.3,2.49,61.6,0.6,2.38,3.71,1.79,21.2,47.9,5.3,306.2,1016.4,0.4,9.8,109.7
2021-04-26 17:55:38.613861,3,26,4,0,1,36.1,67.1,6.9,28.3,0.0,0.99,54.4,19.0,1.59,3.58,1.08,18.5,60.8,5.8,336.9,1014.4,0.1,10.7,67.1
2021-04-26 22:18:36.831683,20,26,4,0,1,47.9,70.2,42.2,34.9,5.9,2.05,32.6,63.0,2.57,5.28,2.52,23.5,43.5,3.9,2.3,1012.5,0.7,8.1,100.6
2021-04-27 02:41:35.049504,5,27,4,1,1,32.5,44.5,16.3,16.3,15.8,0.98,25.9,37.0,2.62,5.95,3.5,11.7,50.0,4.4,37.6,1016.0,0.1,9.0,54.2
2021-04-27 07:04:33.267326,11,27,4,1,1,53.8,79.0,32.9,39.8,6.1,1.62,58.1,13.8,2.2,6.51,1.28,11.4,66.3,4.1,116.1,1011.9,0.2,10.2,89.7
2021-04-27 11:27:31.485148,4,27,4,1,1,35.7,63.0,6.7,14.8,41.7,1.86,26.4,19.3,2.92,7.53,3.36,14.1,57.8,5.9,270.1,1013.8,0.3,9.3,93.0
2021-04-27 15:50:29.702970,11,27,4,1,1,61.5,87.6,45.3,34.6,3.1,1.86,10.9,35.4,2.14,6.06,2.0,15.3,56.5,1.4,163.4,1010.8,0.1,9.4,105.0
2021-04-27 20:13:27.920792,10,27,4,1,1,59.0,93.5,35.6,28.5,3.1,2.87,17.8,25.3,0.98,1.65,0.55,8.5,50.8,5.9,93.6,1016.7,1.2,9.6,110.9
2021-04-28 00:36:26.138613,0,28,4,2,1,36.3,70.6,3.0,24.7,3.8,0.8,56.7,6.7,1.73,3.71,1.2,20.6,31.6,3.5,95.2,1015.0,0.3,9.9,70.6
2021-04-28 04:59:24.356435,13,28,4,2,1,69.3,132.0,55.8,35.7,12.4,1.51,54.8,53.8,1.8,4.12,2.18,16.2,54.1,3.3,266.1,1013.2,0.1,7.9,131.0
2021-04-28 09:22:22.574257,18,28,4,2,1,49.7,78.2,47.6,38.5,15.3,1.1,47.3,51.5,2.62,6.08,2.75,20.0,43.4,3.4,304.3,1011.8,2.2,8.8,82.8
2021-04-28 13:45:20.792079,22,28,4,2,1,37.1,66.2,19.7,30.4,8.4,1.37,33.4,0.0,1.72,2.78,1.46,21.2,43.5,4.0,136.6,1015.4,0.0,10.1,68.5
2021-04-28 18:08:19.009900,7,28,4,2,1,45.4,104.8,24.6,25.3,12.6,0.83,16.5,19.7,1.92,2.93,1.35,10.2,62.4,3.9,91.8,1010.6,0.7,7.7,103.2
2021-04-28 22:31:17.227722,21,28,4,2,1,48.0,68.4,14.0,30.6,13.7,2.35,37.3,0.0,2.82,7.67,4.02,22.5,45.1,5.8,89.7,1012.4,1.0,9.0,104.4
2021-04-29 02:54:15.445544,21,29,4,3,1,41.0,45.9,17.3,17.9,7.8,0.62,43.2,16.8,3.16,7.03,3.02,20.2,40.2,3.0,291.9,1011.8,1.3,10.3,68.3
2021-04-29 07:17:13.663366,23,29,4,3,1,37.8,43.2,12.7,19.6,0.0,1.02,15.0,12.1,2.71,5.11,2.96,20.0,36.7,2.8,315.6,1010.7,0.7,10.7,63.0
2021-04-29 11:40:11.881188,8,29,4,3,1,48.9,64.6,32.0,38.1,6.6,1.03,28.3,8.5,2.52,4.38,2.29,10.1,53.4,2.8,335.7,1014.3,0.2,8.0,81.5
2021-04-29 16:03:10.099009,20,29,4,3,1,57.7,65.6,30.7,27.8,9.3,1.44,28.2,40.1,2.62,7.82,1.65,23.7,39.6,3.3,209.1,1013.4,0.1,10.1,96.2
2021-04-29 20:26:08.316831,13,29,4,3,1,70.3,104.2,53.7,38.0,8.0,1.24,48.1,17.4,6.82,17.3,9.64,15.1,52.4,2.7,276.1,1016.9,0.1,10.2,134.3
2021-04-30 00:49:06.534653,1,30,4,4,1,28.3,45.4,14.7,19.9,9.2,1.01,60.2,11.0,2.7,7.22,2.6,16.5,43.7,4.0,140.0,1013.8,0.3,9.2,60.2
2021-04-30 05:12:04.752475,6,30,4,4,1,41.3,68.6,27.4,20.1,2.4,1.3,27.0,9.5,1.99,5.12,2.48,9.4,55.3,3.5,53.0,1011.9,0.1,10.2,68.8
2021-04-30 09:35:02.970297,16,30,4,4,1,60.0,100.7,43.5,34.1,20.8,2.04,62.2,39.0,2.04,4.75,1.79,19.2,52.3,3.0,68.1,1012.9,0.3,9.3,100.5
2021-04-30 13:58:01.188118,3,30,4,4,1,32.3,27.9,2.5,22.7,10.3,1.87,49.5,21.8,4.49,7.76,4.69,11.6,55.9,3.3,229.5,1013.1,0.1,10.1,93.5
2021-04-30 18:20:59.405940,10,30,4,4,1,53.5,79.2,41.5,34.7,10.9,1.47,0.0,22.5,1.55,3.31,1.36,12.7,60.5,4.2,24.7,1012.5,0.2,10.8,89.2
2021-04-30 22:43:57.623762,18,30,4,4,1,49.7,61.1,37.8,42.7,5.3,1.34,55.7,21.4,2.2,5.37,1.46,17.7,43.9,3.8,20.5,1017.2,0.2,8.3,82.8
2021-05-01 03:06:55.841584,3,1,5,5,1,26.9,8.9,15.4,17.5,7.6,0.86,30.8,15.6,3.02,8.32,2.7,18.1,62.6,1.8,6.8,1005.0,1.2,9.3,44.8
2021-05-01 07:29:54.059405,11,1,5,5,1,50.9,62.1,26.2,32.9,3.8,0.88,26.1,9.3,3.42,10.1,4.69,16.8,68.5,4.0,118.8,1012.3,0.9,8.9,84.8
2021-05-01 11:52:52.277227,5,1,5,5,1,24.6,51.5,3.7,19.7,16.6,1.51,40.2,2.6,0.94,2.17,0.92,11.9,64.9,4.4,218.8,1004.3,0.1,9.5,75.5
2021-05-01 16:15:50.495049,12,1,5,5,1,59.5,80.7,52.2,39.1,8.5,1.11,44.8,25.9,2.6,7.14,3.23,19.9,71.5,2.8,323.8,1011.1,0.8,7.8,99.2
2021-05-01 20:38:48.712871,5,1,5,5,1,34.8,47.4,7.1,16.8,5.2,1.57,46.7,2.5,1.2,1.95,0.98,15.7,64.2,2.5,110.2,1004.5,0.0,9.1,78.5
2021-05-02 01:01:46.930693,23,2,5,6,1,37.9,61.7,9.9,23.0,5.2,0.72,25.2,2.9,9.31,14.27,7.75,24.6,56.0,3.2,256.1,1009.4,0.8,10.1,63.2
2021-05-02 05:24:45.148514,1,2,5,6,1,25.8,37.9,11.7,20.5,0.0,0.48,50.4,75.4,1.94,3.57,1.08,20.2,67.7,6.1,278.1,1009.1,1.2,10.7,50.4
2021-05-02 09:47:43.366336,23,2,5,6,1,36.2,55.0,8.9,18.8,6.3,0.39,8.1,54.6,1.85,2.97,1.37,25.9,64.6,1.4,278.3,1007.0,0.2,8.8,60.3
2021-05-02 14:10:41.584158,19,2,5,6,1,45.5,75.1,23.8,28.9,3.9,2.0,59.2,8.3,6.35,16.79,5.86,26.3,56.2,5.1,355.9,1009.8,0.7,9.2,100.0
2021-05-02 18:33:39.801980,20,2,5,6,1,45.6,63.7,13.3,28.8,9.8,2.18,28.9,0.0,1.84,4.71,1.29,23.2,63.5,3.3,151.9,1006.7,0.0,10.4,102.2
2021-05-02 22:56:38.019801,20,2,5,6,1,41.2,75.6,16.4,24.4,15.3,1.52,27.9,11.2,1.46,2.73,2.05,26.0,49.3,6.6,330.0,1010.5,0.1,8.3,76.0
2021-05-03 03:19:36.237623,4,3,5,0,1,43.5,81.1,18.0,21.2,6.8,0.64,40.2,0.0,4.46,7.38,5.21,18.8,70.9,3.8,249.0,1007.0,0.2,9.4,81.1
2021-05-03 07:42:34.455445,22,3,5,0,1,34.7,43.4,13.5,22.2,16.0,0.69,37.4,0.0,7.44,21.28,6.71,22.6,51.0,4.2,150.5,1007.2,0.1,9.0,57.8
2021-05-03 12:05:32.673267,14,3,5,0,1,69.5,91.5,74.0,54.2,5.7,1.41,54.4,20.4,2.25,4.77,2.44,21.3,70.5,2.1,167.7,1009.4,0.1,7.6,131.7
2021-05-03 16:28:30.891089,23,3,5,0,1,38.7,55.9,14.2,23.4,10.0,1.48,18.0,15.8,2.26,3.5,3.06,22.9,58.3,2.8,141.8,1007.4,0.3,10.0,74.0
2021-05-03 20:51:29.108910,21,3,5,0,1,38.7,70.0,21.1,24.1,13.3,1.08,24.4,39.3,1.24,1.89,1.04,28.7,53.1,5.3,186.8,1003.2,0.3,8.2,70.0
2021-05-04 01:14:27.326732,13,4,5,1,1,76.4,97.6,36.8,30.3,22.3,0.93,51.1,3.8,4.72,12.34,3.86,16.7,73.3,5.8,203.5,1001.8,0.8,8.6,154.7
2021-05-04 05:37:25.544554,8,4,5,1,1,56.1,65.4,26.7,28.1,1.7,0.91,1.7,12.9,1.88,3.98,1.85,16.2,56.6,4.3,128.0,1009.0,0.3,8.8,93.5
2021-05-04 10:00:23.762376,2,4,5,1,1,23.9,39.9,10.9,23.3,55.2,0.99,39.5,29.4,1.53,3.39,1.99,20.5,63.8,3.5,206.7,1012.0,0.1,8.4,69.0
2021-05-04 14:23:21.980198,2,4,5,1,1,35.2,77.1,4.3,21.5,10.1,1.48,45.7,42.3,3.95,7.42,5.14,20.2,59.9,4.0,92.1,1010.7,0.5,9.4,77.1
2021-05-04 18:46:20.198019,9,4,5,1,1,53.7,91.9,43.5,36.3,18.9,1.81,13.4,13.8,1.07,1.65,1.0,15.7,67.7,2.6,196.4,1005.9,0.6,9.4,91.9
2021-05-04 23:09:18.415841,19,4,5,1,1,51.8,78.5,30.8,38.2,28.9,1.0,41.3,12.3,2.99,4.89,1.71,25.7,48.2,4.0,295.5,1006.5,0.1,8.5,86.3
2021-05-05 03:32:16.633663,12,5,5,2,1,67.0,92.0,51.5,39.4,13.4,1.63,49.2,19.3,0.78,1.23,0.97,22.6,53.7,2.3,316.6,1006.8,0.2,9.6,123.3
2021-05-05 07:55:14.851485,11,5,5,2,1,63.3,74.9,54.4,38.0,31.5,2.38,45.0,39.1,3.2,6.28,4.06,17.9,68.1,1.7,343.9,1008.9,0.3,10.6,111.0
2021-05-05 12:18:13.069306,5,5,5,2,1,36.4,86.6,12.6,31.1,6.1,1.01,22.7,12.1,2.19,4.97,1.11,18.8,63.1,7.1,139.1,1013.4,0.3,8.9,86.6
2021-05-05 16:41:11.287128,13,5,5,2,1,71.3,90.9,75.5,45.8,8.7,0.89,44.5,1.7,3.47,7.78,3.58,15.1,65.7,3.1,54.1,1008.7,0.3,8.9,137.7
2021-05-05 21:04:09.504950,15,5,5,2,1,67.4,100.0,66.6,43.7,0.0,1.28,50.4,5.4,1.17,2.13,0.88,22.8,54.0,3.4,106.4,1005.0,0.2,9.0,124.7
2021-05-06 01:27:07.722772,23,6,5,3,1,38.5,60.2,19.5,23.9,1.4,0.28,15.2,52.3,2.1,6.21,1.16,21.8,58.6,4.4,324.1,1010.1,0.1,8.5,64.2
2021-05-06 05:50:05.940594,17,6,5,3,1,57.0,67.0,37.5,42.7,3.8,1.79,63.4,4.0,1.36,2.62,1.78,23.1,46.3,3.4,9.6,1012.4,0.4,9.2,95.0
2021-05-06 10:13:04.158415,14,6,5,3,1,60.5,76.9,29.4,43.8,12.3,2.88,65.0,23.7,1.16,2.99,1.47,21.0,67.8,5.7,161.3,1006.8,0.0,9.6,111.0
2021-05-06 14:36:02.376237,21,6,5,3,1,41.7,65.1,25.2,30.9,0.0,2.18,44.4,2.0,2.85,6.13,1.5,27.5,51.3,5.0,275.2,1011.2,0.3,9.0,102.2
2021-05-06 18:59:00.594059,10,6,5,3,1,51.6,100.4,33.1,40.8,9.0,1.47,25.9,0.0,3.53,8.56,2.27,23.1,64.5,1.7,242.4,1001.7,0.2,9.4,100.3
2021-05-06 23:21:58.811881,22,6,5,3,1,40.5,75.1,30.1,28.5,0.0,0.78,7.2,10.5,0.65,0.98,0.81,22.5,56.6,1.5,103.5,1010.6,0.6,9.1,75.1
2021-05-07 03:44:57.029702,8,7,5,4,1,49.7,74.8,42.9,24.7,36.7,1.2,6.0,8.2,3.93,6.5,3.63,14.1,68.9,6.7,283.2,1003.1,0.1,11.0,82.8
2021-05-07 08:07:55.247524,3,7,5,4,1,32.8,51.9,10.7,22.9,27.1,0.99,30.1,50.9,4.65,10.5,3.22,22.2,64.5,2.6,91.3,1007.1,0.8,9.7,54.7
2021-05-07 12:30:53.465346,10,7,5,4,1,48.3,71.5,18.3,30.6,3.2,2.48,35.7,33.6,6.36,10.7,8.0,15.7,68.9,4.6,147.4,1008.3,0.3,9.0,106.0
2021-05-07 16:53:51.683168,3,7,5,4,1,39.9,71.3,18.8,24.9,10.3,1.08,40.9,8.9,0.81,2.01,0.42,16.5,53.6,2.3,4.7,1012.3,0.2,8.3,71.3
2021-05-07 21:16:49.900990,2,7,5,4,1,33.8,72.8,7.1,17.1,17.1,0.47,55.1,8.5,4.46,8.9,2.62,17.3,64.9,4.3,63.6,1006.8,0.2,8.5,72.8
2021-05-08 01:39:48.118811,21,8,5,5,1,47.7,55.1,24.3,25.0,5.4,1.67,47.1,22.6,2.46,6.64,2.09,26.0,49.9,3.2,269.7,1007.0,0.3,9.4,83.5
2021-05-08 06:02:46.336633,19,8,5,5,1,47.9,62.5,31.4,29.6,0.0,0.66,36.5,19.0,1.94,3.47,1.89,25.7,50.3,1.6,354.4,1008.2,0.1,9.0,79.8
2021-05-08 10:25:44.554455,5,8,5,5,1,40.0,59.7,21.0,17.7,0.0,1.12,28.9,17.7,5.6,14.74,5.71,17.1,69.1,1.5,117.2,1002.5,0.5,8.2,66.7
2021-05-08 14:48:42.772277,20,8,5,5,1,45.3,62.1,20.2,26.9,13.2,2.57,40.4,8.8,2.13,4.65,2.7,20.2,44.4,5.6,60.2,1011.0,0.4,8.7,107.1
2021-05-08 19:11:40.990099,1,8,5,5,1,33.0,61.7,18.7,21.5,58.9,0.49,43.6,2.9,2.24,4.81,3.16,18.9,52.0,4.1,306.9,1010.4,0.3,9.4,73.6
2021-05-08 23:34:39.207920,6,8,5,5,1,39.5,72.7,19.2,21.2,10.1,1.06,33.6,23.6,0.95,1.6,1.41,19.0,69.9,2.3,284.5,1008.0,0.4,8.9,72.7
2021-05-09 03:57:37.425742,16,9,5,6,1,51.4,78.0,29.5,35.8,7.3,1.61,71.6,17.7,0.88,1.91,1.21,23.8,56.3,3.9,108.1,1009.5,0.5,9.0,85.7
2021-05-09 08:20:35.643564,7,9,5,6,1,44.4,57.0,22.9,27.0,31.2,1.21,28.0,29.9,2.35,5.84,1.99,15.0,69.4,1.6,233.4,1008.5,0.3,10.1,74.0
2021-05-09 12:43:33.861386,17,9,5,6,1,59.5,86.1,62.9,27.7,7.1,2.21,65.1,21.3,6.01,10.25,4.46,23.7,50.6,2.4,208.2,1010.5,1.2,10.3,102.6
2021-05-09 17:06:32.079207,20,9,5,6,1,37.0,60.2,26.9,27.4,2.3,1.0,40.6,44.0,3.84,6.19,2.94,26.8,41.1,2.3,159.9,1007.4,0.2,10.0,61.7
2021-05-09 21:29:30.297029,1,9,5,6,1,35.8,80.5,15.3,18.7,0.1,1.22,61.7,46.4,3.61,6.51,4.1,25.4,62.2,4.3,111.8,1008.6,1.2,8.4,80.5
2021-05-10 01:52:28.514851,0,10,5,0,1,33.8,55.2,7.0,23.6,2.1,0.87,71.7,0.0,1.08,2.82,0.73,18.9,56.9,3.8,142.2,1009.0,0.1,8.5,71.7
2021-05-10 06:15:26.732673,22,10,5,0,1,45.7,65.2,35.5,20.7,0.5,1.18,36.5,15.9,2.99,5.31,3.46,26.0,51.7,5.6,130.7,1010.0,0.4,9.0,76.2
2021-05-10 10:38:24.950495,12,10,5,0,1,61.0,107.3,49.7,31.8,42.9,0.95,43.8,9.2,3.91,10.63,2.73,17.5,69.9,1.2,346.1,1002.5,0.9,8.4,104.9
2021-05-10 15:01:23.168316,12,10,5,0,1,48.4,68.6,56.8,47.7,4.3,2.54,31.2,22.5,2.71,7.35,3.47,17.7,61.5,5.5,98.2,1006.6,1.2,9.0,106.8
2021-05-10 19:24:21.386138,11,10,5,0,1,57.1,70.7,29.0,43.2,15.4,1.7,6.1,33.3,0.91,1.65,1.08,16.3,69.8,3.6,122.4,1010.2,0.4,8.8,95.2
2021-05-10 23:47:19.603960,10,10,5,0,1,56.6,96.1,30.3,38.0,4.1,1.92,39.0,16.7,5.61,11.28,3.61,15.9,74.9,4.1,59.1,1008.0,0.3,9.6,96.1
2021-05-11 04:10:17.821782,16,11,5,1,1,56.6,91.1,32.3,45.8,12.5,2.6,76.6,65.9,2.71,6.9,1.84,23.7,55.4,3.6,51.2,1008.3,0.5,8.4,107.5
2021-05-11 08:33:16.039603,13,11,5,1,1,63.2,91.8,43.7,33.1,14.6,1.52,41.5,0.0,1.11,2.23,1.06,18.6,63.3,3.6,121.2,1007.7,0.0,9.1,110.7
2021-05-11 12:56:14.257425,3,11,5,1,1,34.3,72.9,17.2,22.0,10.2,0.85,58.9,33.3,5.19,13.25,4.64,18.8,64.8,5.3,87.6,1009.5,0.2,11.1,72.9
2021-05-11 17:19:12.475247,15,11,5,1,1,63.8,93.6,40.8,39.3,11.2,0.83,36.7,9.8,2.02,5.17,2.11,23.0,63.4,4.4,193.9,1005.6,0.1,8.0,112.7
2021-05-11 21:42:10.693069,16,11,5,1,1,65.8,82.9,74.4,35.7,1.1,1.78,67.0,35.2,3.17,6.65,3.43,23.0,56.5,4.7,253.3,1010.7,0.2,9.6,119.3
2021-05-12 02:05:08.910891,2,12,5,2,1,34.5,36.3,14.4,18.6,9.6,1.6,58.0,36.3,1.67,4.89,1.42,19.9,69.0,2.5,329.9,1006.4,0.3,9.7,80.0
2021-05-12 06:28:07.128712,9,12,5,2,1,56.0,97.9,31.4,41.3,0.5,1.39,14.9,14.7,1.44,2.53,1.23,15.5,69.9,6.4,235.1,1008.5,0.3,10.0,97.9
2021-05-12 10:51:05.346534,18,12,5,2,1,60.3,101.4,38.3,33.3,14.3,1.09,73.7,11.2,3.41,8.1,4.97,26.8,44.5,3.1,101.0,1004.7,1.3,9.0,101.0
2021-05-12 15:14:03.564356,14,12,5,2,1,61.7,74.5,57.6,44.4,5.9,2.44,51.5,29.2,1.15,2.04,1.0,18.4,62.4,2.4,84.0,1007.0,0.8,9.3,105.7
2021-05-12 19:37:01.782178,3,12,5,2,1,27.1,53.8,7.1,23.9,19.2,0.53,56.9,11.0,5.43,11.36,7.42,20.2,65.9,2.5,295.2,1012.0,0.1,10.3,56.9
2021-05-13 00:00:00.000000,0,13,5,3,1,33.3,51.3,6.1,27.4,11.5,0.76,78.6,16.0,2.14,3.83,2.4,23.4,58.6,2.6,331.2,1009.0,0.9,7.7,78.6
2021-05-13 04:22:58.217821,13,13,5,3,1,49.3,71.0,49.6,45.8,0.0,1.3,46.4,16.8,2.25,4.71,2.38,20.0,62.1,2.9,318.9,1007.8,0.4,7.9,82.2
2021-05-13 08:45:56.435643,11,13,5,3,1,66.8,92.5,49.3,37.0,0.0,2.28,41.1,6.7,2.21,5.35,2.31,18.3,61.8,1.9,288.0,1013.7,0.2,9.4,122.7
2021-05-13 13:08:54.653465,23,13,5,3,1,42.3,66.4,35.5,20.4,6.7,1.14,21.0,50.3,2.86,8.33,1.93,21.8,47.0,4.8,347.7,1007.0,0.6,7.6,70.5
2021-05-13 17:31:52.871287,12,13,5,3,1,64.9,105.3,51.5,45.7,3.5,1.31,43.2,0.0,1.43,2.41,1.5,18.3,62.4,5.4,87.8,1009.1,1.0,8.7,116.3
2021-05-13 21:54:51.089108,22,13,5,3,1,42.4,65.3,19.7,32.2,0.4,0.91,16.1,1.6,2.16,5.21,2.98,27.7,41.5,2.6,27.0,1010.8,0.4,10.1,70.7
2021-05-14 02:17:49.306930,5,14,5,4,1,44.9,95.2,18.1,34.5,0.0,1.11,33.6,17.2,6.26,12.04,6.96,17.3,72.6,4.3,237.6,1005.2,0.5,8.8,95.2
2021-05-14 06:40:47.524752,10,14,5,4,1,45.9,62.8,34.2,42.2,3.6,1.64,27.6,67.7,3.3,6.33,3.7,16.4,67.6,1.9,54.8,1005.5,0.0,8.7,82.0
2021-05-14 11:03:45.742574,3,14,5,4,1,30.9,58.5,20.3,20.5,1.3,0.99,48.8,17.2,1.77,4.3,1.13,18.8,70.5,4.9,327.6,1009.0,0.0,9.7,58.5
2021-05-14 15:26:43.960396,13,14,5,4,1,52.7,101.6,33.5,38.1,4.4,1.3,59.2,8.8,1.4,3.21,1.77,16.9,69.5,4.8,59.6,1009.3,0.2,9.7,101.1
2021-05-14 19:49:42.178217,4,14,5,4,1,36.1,76.6,3.0,16.3,3.4,1.5,42.8,16.5,1.02,2.45,0.56,15.3,66.4,2.3,228.2,1010.9,1.1,8.1,76.6
2021-05-15 00:12:40.396039,11,15,5,5,1,59.6,110.5,28.6,29.0,0.0,3.03,22.0,6.2,3.22,7.97,4.11,15.5,77.3,2.9,311.7,1007.2,0.3,9.5,112.9
2021-05-15 04:35:38.613861,8,15,5,5,1,45.7,83.5,18.2,22.0,16.5,2.32,25.4,11.5,1.39,2.21,0.85,16.8,71.3,3.7,204.1,1004.7,0.7,7.4,104.0
2021-05-15 08:58:36.831683,4,15,5,5,1,35.6,51.5,14.1,21.9,10.3,1.59,34.1,25.3,3.5,9.86,4.09,22.0,70.1,3.6,359.2,1005.2,0.2,10.1,79.5
2021-05-15 13:21:35.049504,2,15,5,5,1,28.7,63.1,12.1,21.8,13.7,2.39,56.0,3.4,2.32,5.42,1.68,18.4,65.9,2.2,301.3,1009.4,0.9,10.0,104.9
2021-05-15 17:44:33.267326,12,15,5,5,1,45.7,59.4,22.5,45.9,3.2,1.26,41.3,7.0,2.45,4.66,3.35,12.5,64.7,2.7,296.3,1013.0,3.6,8.4,76.2
2021-05-15 22:07:31.485148,22,15,5,5,1,35.3,36.7,11.4,33.8,20.3,0.87,32.9,37.9,1.95,4.08,1.6,23.3,49.1,3.6,117.1,1009.4,0.2,10.0,58.8
2021-05-16 02:30:29.702970,4,16,5,6,1,36.3,57.3,27.7,20.9,4.4,0.56,41.9,8.6,1.62,4.43,2.27,22.8,63.4,4.3,24.7,1009.7,1.1,8.2,60.5
2021-05-16 06:53:27.920792,9,16,5,6,1,44.2,84.0,16.2,26.7,0.0,1.29,27.5,18.1,1.55,4.59,0.85,19.1,81.4,6.8,299.2,1007.6,0.9,8.6,84.0
2021-05-16 11:16:26.138613,5,16,5,6,1,24.2,40.1,0.0,20.2,4.3,0.63,33.8,10.3,2.84,6.63,2.13,14.9,67.8,2.1,333.3,1005.5,0.6,7.8,40.3
2021-05-16 15:39:24.356435,19,16,5,6,1,45.2,97.0,19.8,26.3,11.9,2.41,70.6,53.8,1.39,3.48,0.88,23.7,53.7,4.1,13.5,1008.0,0.1,8.5,105.1
2021-05-16 20:02:22.574257,9,16,5,6,1,30.7,38.5,24.6,39.6,15.4,1.55,18.1,9.4,1.7,4.55,2.23,15.5,61.9,2.9,309.0,1008.3,1.5,9.7,77.5
2021-05-17 00:25:20.792079,23,17,5,0,1,41.5,72.1,19.1,14.7,3.3,0.91,16.2,10.8,1.47,4.23,0.99,24.9,56.4,2.2,113.4,1006.6,0.4,9.2,72.1
2021-05-17 04:48:19.009900,5,17,5,0,1,33.8,37.3,11.7,31.3,5.9,0.67,38.5,4.3,4.86,11.05,2.75,17.3,71.9,5.2,289.8,1009.3,1.2,9.4,56.3
